location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20240813T1200,31.590246
20240813T1300,32.560246
20240813T1400,32.740246
20240813T1500,33.18025
20240813T1600,32.870247
20240813T1700,32.010246
20240813T1800,28.620245
20240813T1900,26.290245
20240813T2000,25.500246
20240813T2100,23.790245
20240813T2200,23.080246
20240813T2300,22.130245
20240814T0000,21.830246
20240814T0100,20.820246
20240814T0200,20.340246
20240814T0300,19.890245
20240814T0400,19.460245
20240814T0500,19.210245
20240814T0600,20.960245
20240814T0700,23.020245
20240814T0800,24.950245
20240814T0900,26.080246
20240814T1000,27.750246
20240814T1100,28.600245
20240814T1200,28.720245
20240814T1300,28.900246
20240814T1400,28.940245
20240814T1500,27.740246
20240814T1600,26.650246
20240814T1700,26.210245
20240814T1800,24.880245
20240814T1900,22.820246
20240814T2000,21.200245
20240814T2100,20.060246
20240814T2200,20.290245
20240814T2300,19.600245
20240815T0000,18.840246
20240815T0100,18.310246
20240815T0200,18.150246
20240815T0300,17.880245
20240815T0400,17.510244
20240815T0500,17.680244
20240815T0600,19.100245
20240815T0700,20.970245
20240815T0800,23.010244
20240815T0900,24.770245
20240815T1000,26.380245
20240815T1100,27.590246
20240815T1200,28.360245
20240815T1300,29.080246
20240815T1400,29.540245
20240815T1500,29.580246
20240815T1600,29.260244
20240815T1700,28.310246
20240815T1800,26.570246
20240815T1900,23.870245
20240815T2000,22.060246
20240815T2100,20.660246
20240815T2200,21.610245
20240815T2300,20.900246
20240816T0000,19.970245
20240816T0100,19.290245
20240816T0200,19.300245
20240816T0300,19.200245
20240816T0400,19.100245
20240816T0500,18.880245
20240816T0600,20.300245
20240816T0700,22.820246
20240816T0800,24.820246
20240816T0900,26.300245
20240816T1000,27.170246
20240816T1100,28.020245
20240816T1200,28.670246
20240816T1300,29.460245
20240816T1400,29.640245
20240816T1500,30.090246
20240816T1600,29.990246
20240816T1700,29.100245
20240816T1800,27.140245
20240816T1900,24.880245
20240816T2000,23.710245
20240816T2100,22.430244
20240816T2200,21.410246
20240816T2300,20.560246
20240817T0000,20.090246
20240817T0100,19.300245
20240817T0200,19.120245
20240817T0300,18.450245
20240817T0400,18.460245
20240817T0500,18.080246
20240817T0600,19.530245
20240817T0700,21.560246
20240817T0800,23.690245
20240817T0900,25.300245
20240817T1000,26.380245
20240817T1100,27.220245
20240817T1200,28.020245
20240817T1300,28.420246
20240817T1400,28.700245
20240817T1500,28.350245
20240817T1600,27.640245
20240817T1700,26.360245
20240817T1800,24.880245
20240817T1900,23.310246
20240817T2000,22.320246
20240817T2100,21.820246
20240817T2200,21.000246
20240817T2300,20.780245
20240818T0000,20.540245
20240818T0100,20.230246
20240818T0200,19.910246
20240818T0300,19.430244
20240818T0400,19.040245
20240818T0500,18.730246
20240818T0600,18.630245
20240818T0700,19.060246
20240818T0800,19.550245
20240818T0900,20.230246
20240818T1000,20.100245
20240818T1100,20.630245
20240818T1200,20.910246
20240818T1300,21.080246
20240818T1400,20.450245
20240818T1500,19.730246
20240818T1600,19.210245
20240818T1700,18.890245
20240818T1800,18.520245
20240818T1900,18.240246
20240818T2000,18.070246
20240818T2100,17.970245
20240818T2200,17.680244
20240818T2300,17.310246
20240819T0000,17.090246
20240819T0100,16.970245
20240819T0200,16.910246
20240819T0300,16.690245
20240819T0400,16.450245
20240819T0500,16.180246
20240819T0600,16.720245
20240819T0700,18.210245
20240819T0800,19.520245
20240819T0900,20.850245
20240819T1000,21.710245
20240819T1100,22.620245
20240819T1200,23.070246
20240819T1300,23.620245
20240819T1400,24.030245
20240819T1500,24.200245
20240819T1600,23.920246
20240819T1700,23.080246
20240819T1800,21.330246
20240819T1900,19.150246
20240819T2000,18.450245
20240819T2100,17.780245
20240819T2200,17.300245
20240819T2300,16.900246
20240820T0000,17.120245
20240820T0100,16.860245
20240820T0200,16.010246
20240820T0300,14.830245
20240820T0400,15.280245
20240820T0500,15.090245
20240820T0600,16.760244
20240820T0700,18.760244
20240820T0800,20.280245
20240820T0900,21.660246
20240820T1000,22.920246
20240820T1100,23.990246
20240820T1200,24.790245
20240820T1300,25.660246
20240820T1400,26.080246
20240820T1500,26.460245
20240820T1600,26.250246
20240820T1700,25.390245
20240820T1800,23.650246
20240820T1900,21.260244
20240820T2000,20.490246
20240820T2100,20.110245
20240820T2200,20.220245
20240820T2300,19.770245
20240821T0000,19.240246
20240821T0100,18.910246
20240821T0200,19.000246
20240821T0300,18.570246
20240821T0400,18.390245
20240821T0500,17.960245
20240821T0600,17.990246
20240821T0700,18.070246
20240821T0800,18.670246
20240821T0900,19.180244
20240821T1000,20.180244
20240821T1100,21.120245
20240821T1200,21.780245
20240821T1300,22.450245
20240821T1400,23.020245
20240821T1500,22.960245
20240821T1600,22.630245
20240821T1700,21.800245
20240821T1800,19.190245
20240821T1900,17.630245
20240821T2000,15.940246
20240821T2100,14.640245
20240821T2200,14.270246
20240821T2300,12.990245
20240822T0000,12.230246
20240822T0100,12.150246
20240822T0200,12.500245
20240822T0300,12.050245
20240822T0400,11.710245
20240822T0500,11.430245
20240822T0600,12.670245
20240822T0700,15.440246
20240822T0800,18.000246
20240822T0900,20.110245
20240822T1000,21.940245
20240822T1100,23.560246
20240822T1200,25.030245
20240822T1300,26.070246
20240822T1400,26.750246
20240822T1500,27.010244
20240822T1600,26.560246
20240822T1700,25.150246
20240822T1800,22.270245
20240822T1900,19.470245
20240822T2000,18.040245
20240822T2100,16.050245
20240822T2200,13.960245
20240822T2300,13.470245
20240823T0000,13.170245
20240823T0100,12.680245
20240823T0200,12.510245
20240823T0300,12.250245
20240823T0400,12.190246
20240823T0500,12.120245
20240823T0600,14.190246
20240823T0700,17.900246
20240823T0800,21.650246
20240823T0900,24.540245
20240823T1000,26.440245
20240823T1100,27.760244
20240823T1200,28.640245
20240823T1300,29.260244
20240823T1400,29.510244
20240823T1500,29.530245
20240823T1600,29.000246
20240823T1700,27.620245
20240823T1800,24.370245
20240823T1900,22.760244
20240823T2000,21.140245
20240823T2100,18.360245
20240823T2200,17.300245
20240823T2300,16.460245
20240824T0000,16.030245
20240824T0100,15.730246
20240824T0200,15.650246
20240824T0300,15.550245
20240824T0400,15.3102455
20240824T0500,15.420245
20240824T0600,17.440245
20240824T0700,21.000246
20240824T0800,24.280245
20240824T0900,27.140245
20240824T1000,29.590246
20240824T1100,31.600245
20240824T1200,33.050247
20240824T1300,34.190247
20240824T1400,34.670246
20240824T1500,34.77025
20240824T1600,33.79025
20240824T1700,32.100246
20240824T1800,28.750246
20240824T1900,28.800245
20240824T2000,26.510244
20240824T2100,24.140245
20240824T2200,23.310246
20240824T2300,21.860245
20240825T0000,20.720245
20240825T0100,18.940245
20240825T0200,17.790245
20240825T0300,16.840246
20240825T0400,16.360247
20240825T0500,16.020247
20240825T0600,16.000246
20240825T0700,16.850245
20240825T0800,17.800245
20240825T0900,18.650246
20240825T1000,19.490246
20240825T1100,20.210245
20240825T1200,20.810246
20240825T1300,21.260244
20240825T1400,21.430244
20240825T1500,21.520245
20240825T1600,21.640245
20240825T1700,20.720245
20240825T1800,19.070246
20240825T1900,17.010244
20240825T2000,16.190247
20240825T2100,15.660245
20240825T2200,16.420246
20240825T2300,15.250245
20240826T0000,14.0602455
20240826T0100,13.5602455
20240826T0200,13.480246
20240826T0300,13.110246
20240826T0400,13.000245
20240826T0500,13.220245
20240826T0600,14.120245
20240826T0700,15.520246
20240826T0800,17.260244
20240826T0900,19.030245
20240826T1000,20.200245
20240826T1100,21.520245
20240826T1200,22.150246
20240826T1300,22.750246
20240826T1400,22.930244
20240826T1500,23.000246
20240826T1600,22.590246
20240826T1700,21.980246
20240826T1800,20.320246
20240826T1900,18.130245
20240826T2000,16.930244
20240826T2100,16.700245
20240826T2200,13.970245
20240826T2300,13.230246
20240827T0000,12.890245
20240827T0100,12.5602455
20240827T0200,12.130245
20240827T0300,11.970245
20240827T0400,11.520246
20240827T0500,11.500245
20240827T0600,14.040245
20240827T0700,16.680244
20240827T0800,19.130245
20240827T0900,20.890245
20240827T1000,22.650246
20240827T1100,23.700245
20240827T1200,24.640245
20240827T1300,25.430244
20240827T1400,26.180244
20240827T1500,26.550245
20240827T1600,26.370245
20240827T1700,25.470245
20240827T1800,22.430244
20240827T1900,20.310246
20240827T2000,19.060246
20240827T2100,18.200245
20240827T2200,17.540245
20240827T2300,16.730246
20240828T0000,16.000246
20240828T0100,15.710245
20240828T0200,15.440246
20240828T0300,15.460245
20240828T0400,15.200245
20240828T0500,14.910245
20240828T0600,16.340246
20240828T0700,19.210245
20240828T0800,21.990246
20240828T0900,24.540245
20240828T1000,27.140245
20240828T1100,28.980246
20240828T1200,30.400246
20240828T1300,31.350245
20240828T1400,31.920246
20240828T1500,32.080246
20240828T1600,31.550245
20240828T1700,30.080246
20240828T1800,27.660246
20240828T1900,25.450245
20240828T2000,22.630245
20240828T2100,21.290245
20240828T2200,20.590246
20240828T2300,19.840246
20240829T0000,19.290245
20240829T0100,18.400246
20240829T0200,17.520245
20240829T0300,17.100245
20240829T0400,16.740246
20240829T0500,16.770245
20240829T0600,18.660246
20240829T0700,21.920246
20240829T0800,25.190245
20240829T0900,27.990246
20240829T1000,29.630245
20240829T1100,31.030245
20240829T1200,32.010246
20240829T1300,32.520245
20240829T1400,32.500248
20240829T1500,32.350246
20240829T1600,31.730246
20240829T1700,30.260244
20240829T1800,27.400246
20240829T1900,25.680244
20240829T2000,23.760244
20240829T2100,21.580246
20240829T2200,19.890245
20240829T2300,19.210245
20240830T0000,18.560246
20240830T0100,18.110245
20240830T0200,17.900246
20240830T0300,17.780245
20240830T0400,17.660246
20240830T0500,17.730246
20240830T0600,19.220245
20240830T0700,22.400246
20240830T0800,24.910246
20240830T0900,27.100245
20240830T1000,28.440245
20240830T1100,29.890245
20240830T1200,30.740246
20240830T1300,31.530245
20240830T1400,31.570246
20240830T1500,31.460245
20240830T1600,30.720245
20240830T1700,28.590246
20240830T1800,26.680244
20240830T1900,24.250246
20240830T2000,22.730246
20240830T2100,21.910246
20240830T2200,22.820246
20240830T2300,22.150246
20240831T0000,21.580246
20240831T0100,20.310246
20240831T0200,19.620245
20240831T0300,19.040245
20240831T0400,18.820246
20240831T0500,18.090246
20240831T0600,19.190245
20240831T0700,21.170246
20240831T0800,23.390245
20240831T0900,25.660246
20240831T1000,27.640245
20240831T1100,29.210245
20240831T1200,30.230246
20240831T1300,31.090246
20240831T1400,31.120245
20240831T1500,30.810246
20240831T1600,30.170246
20240831T1700,28.730246
20240831T1800,25.960245
20240831T1900,25.070246
20240831T2000,24.350245
20240831T2100,21.830246
20240831T2200,20.940245
20240831T2300,20.420246
20240901T0000,19.840246
20240901T0100,19.370245
20240901T0200,18.960245
20240901T0300,18.440245
20240901T0400,18.100245
20240901T0500,17.990246
20240901T0600,19.510244
20240901T0700,22.260244
20240901T0800,24.700245
20240901T0900,26.870245
20240901T1000,28.580246
20240901T1100,29.880245
20240901T1200,30.700245
20240901T1300,30.500246
20240901T1400,29.770245
20240901T1500,28.830246
20240901T1600,28.230246
20240901T1700,27.490246
20240901T1800,25.080246
20240901T1900,24.080246
20240901T2000,22.710245
20240901T2100,21.200245
20240901T2200,20.530245
20240901T2300,19.250246
20240902T0000,18.830246
20240902T0100,19.060246
20240902T0200,18.760244
20240902T0300,18.850245
20240902T0400,18.740246
20240902T0500,18.290245
20240902T0600,18.600245
20240902T0700,19.620245
20240902T0800,20.920246
20240902T0900,22.590246
20240902T1000,24.190245
20240902T1100,25.580246
20240902T1200,26.430244
20240902T1300,26.860245
20240902T1400,27.450245
20240902T1500,27.560246
20240902T1600,26.940245
20240902T1700,25.670246
20240902T1800,24.410246
20240902T1900,22.930244
20240902T2000,21.510244
20240902T2100,20.560246
20240902T2200,21.130245
20240902T2300,19.740246
20240903T0000,19.340246
20240903T0100,19.060246
20240903T0200,18.620245
20240903T0300,18.080246
20240903T0400,17.770245
20240903T0500,18.050245
20240903T0600,19.090246
20240903T0700,21.080246
20240903T0800,23.290245
20240903T0900,25.340246
20240903T1000,26.700245
20240903T1100,27.760244
20240903T1200,28.630245
20240903T1300,29.170246
20240903T1400,29.160246
20240903T1500,28.010244
20240903T1600,26.650246
20240903T1700,25.260244
20240903T1800,22.330246
20240903T1900,21.410246
20240903T2000,21.740246
20240903T2100,20.650246
20240903T2200,20.750246
20240903T2300,20.860245
20240904T0000,20.870245
20240904T0100,20.450245
20240904T0200,19.510244
20240904T0300,19.280245
20240904T0400,18.910246
20240904T0500,18.820246
20240904T0600,19.420246
20240904T0700,20.250246
20240904T0800,21.010244
20240904T0900,22.130245
20240904T1000,22.450245
20240904T1100,23.370245
20240904T1200,24.290245
20240904T1300,24.690245
20240904T1400,24.860245
20240904T1500,25.260244
20240904T1600,25.010244
20240904T1700,23.940245
20240904T1800,22.380245
20240904T1900,21.540245
20240904T2000,20.850245
20240904T2100,20.670246
20240904T2200,19.970245
20240904T2300,19.640245
20240905T0000,19.590246
20240905T0100,19.410246
20240905T0200,19.240246
20240905T0300,19.210245
20240905T0400,18.890245
20240905T0500,18.730246
20240905T0600,19.120245
20240905T0700,19.780245
20240905T0800,20.620245
20240905T0900,21.530245
20240905T1000,22.040245
20240905T1100,23.380245
20240905T1200,23.800245
20240905T1300,22.570246
20240905T1400,20.990246
20240905T1500,19.480246
20240905T1600,18.510244
20240905T1700,17.810246
20240905T1800,17.120245
20240905T1900,16.810246
20240905T2000,16.680244
20240905T2100,16.470245
20240905T2200,16.410246
20240905T2300,16.160246
20240906T0000,16.010246
20240906T0100,15.720245
20240906T0200,15.390245
20240906T0300,14.980246
20240906T0400,14.570246
20240906T0500,14.260245
20240906T0600,14.740245
20240906T0700,15.940246
20240906T0800,17.510244
20240906T0900,19.180244
20240906T1000,20.480246
20240906T1100,22.230246
20240906T1200,23.710245
20240906T1300,24.460245
20240906T1400,25.060246
20240906T1500,25.340246
20240906T1600,25.010244
20240906T1700,23.410246
20240906T1800,19.930244
20240906T1900,18.500246
20240906T2000,17.530245
20240906T2100,16.600245
20240906T2200,17.020245
20240906T2300,16.550245
20240907T0000,15.240245
20240907T0100,14.610246
20240907T0200,14.410245
20240907T0300,14.390245
20240907T0400,14.200245
20240907T0500,13.950245
20240907T0600,15.650246
20240907T0700,18.250246
20240907T0800,21.020245
20240907T0900,23.420246
20240907T1000,25.050245
20240907T1100,26.690245
20240907T1200,27.660246
20240907T1300,28.510244
20240907T1400,28.960245
20240907T1500,28.990246
20240907T1600,28.290245
20240907T1700,25.930244
20240907T1800,23.040245
20240907T1900,21.800245
20240907T2000,20.920246
20240907T2100,20.240246
20240907T2200,20.610245
20240907T2300,20.200245
20240908T0000,19.490246
20240908T0100,19.180244
20240908T0200,18.970245
20240908T0300,19.060246
20240908T0400,18.740246
20240908T0500,18.430244
20240908T0600,18.380245
20240908T0700,18.460245
20240908T0800,18.730246
20240908T0900,19.370245
20240908T1000,20.700245
20240908T1100,20.910246
20240908T1200,20.590246
20240908T1300,20.460245
20240908T1400,19.880245
20240908T1500,19.260244
20240908T1600,18.820246
20240908T1700,18.150246
20240908T1800,17.180244
20240908T1900,16.110247
20240908T2000,15.5602455
20240908T2100,15.420245
20240908T2200,15.410245
20240908T2300,15.760245
20240909T0000,15.900246
20240909T0100,15.960245
20240909T0200,15.760245
20240909T0300,15.700245
20240909T0400,15.370245
20240909T0500,15.250245
20240909T0600,15.350245
20240909T0700,15.620245
20240909T0800,15.780245
20240909T0900,16.260246
20240909T1000,17.350245
20240909T1100,17.850245
20240909T1200,18.240246
20240909T1300,18.820246
20240909T1400,19.550245
20240909T1500,18.430244
20240909T1600,18.390245
20240909T1700,18.010244
20240909T1800,17.050245
20240909T1900,16.920246
20240909T2000,16.850245
20240909T2100,16.650246
20240909T2200,16.570246
20240909T2300,16.160246
20240910T0000,16.010246
20240910T0100,15.870245
20240910T0200,15.720245
20240910T0300,15.640245
20240910T0400,15.520246
20240910T0500,15.040245
20240910T0600,15.200245
20240910T0700,15.590245
20240910T0800,15.850245
20240910T0900,16.020247
20240910T1000,16.860245
20240910T1100,17.370245
20240910T1200,17.860245
20240910T1300,18.210245
20240910T1400,18.130245
20240910T1500,18.000246
20240910T1600,17.430244
20240910T1700,16.390245
20240910T1800,15.020246
20240910T1900,13.980246
20240910T2000,13.380245
20240910T2100,13.280245
20240910T2200,12.980246
20240910T2300,13.050245
20240911T0000,13.050245
20240911T0100,13.230246
20240911T0200,13.790245
20240911T0300,14.030245
20240911T0400,14.240245
20240911T0500,14.110246
20240911T0600,14.210245
20240911T0700,14.540245
20240911T0800,15.010245
20240911T0900,15.0602455
20240911T1000,15.270246
20240911T1100,15.180245
20240911T1200,14.980246
20240911T1300,14.870245
20240911T1400,13.880245
20240911T1500,12.750245
20240911T1600,11.550245
20240911T1700,10.540245
20240911T1800,10.290245
20240911T1900,10.200245
20240911T2000,9.910245
20240911T2100,9.610246
20240911T2200,9.210245
20240911T2300,9.3102455
20240912T0000,9.3102455
20240912T0100,8.970245
20240912T0200,8.630245
20240912T0300,8.420245
20240912T0400,8.330246
20240912T0500,8.160246
20240912T0600,8.460245
20240912T0700,9.680245
20240912T0800,10.930245
20240912T0900,12.080245
